run_uid,policy_id,cohort,step_uid,step_idx,prior_used_data_stage_uid,used_data_stage_uid,prior_table_code,table_code,prior_status,status,prior_sum_assured,sum_assured,prior_entry_date,entry_date,prior_npdd,npdd,prior_ltd_payment_term,ltd_payment_term,prior_entry_age_1,entry_age_1,prior_gender_1,gender_1,prior_entry_age_2,entry_age_2,prior_gender_2,gender_2,prior_joint_val_age,joint_val_age,prior_premium_frequency,premium_frequency,prior_modal_premium,modal_premium,prior_unsmoothed_asset_share,unsmoothed_asset_share,prior_smoothed_asset_share,smoothed_asset_share,prior_surrender_benefit,surrender_benefit,prior_death_benefit,death_benefit,prior_exit_bonus_rate,exit_bonus_rate,prior_unpaid_premiums,unpaid_premiums,prior_death_uplift_factor,death_uplift_factor,prior_guaranteed_death_benefit,guaranteed_death_benefit,title,type
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,d3d411ec-f5d7-419a-a9ff-67e3d95a9e15,5,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,9667.97,9674.791,9830.252,9830.686,9928.555,9928.992,10997.702,10998.187,0.01,0.01,0,0,1.1076841,1.1076841,10746.699,10746.699,Restated Opening Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,61530067-7402-435c-8c3e-933d80d19220,6,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,9674.791,8951.04,9830.686,9095.272,9928.992,9186.226,10998.187,10746.699,0.01,0.01,0,0,1.1076841,1.1076841,10746.699,10746.699,Restated Opening Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,12ff0e3a-eab8-4d55-94d5-92a561abd141,7,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8951.04,8984.544,9095.272,9130.37,9186.226,9221.674,10746.699,10746.699,0.01,0.01,0,0,1.1076841,1.1076841,10746.699,10746.699,Move To Closing Run Date,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,92ae5c91-e2f7-4112-8063-b143c467e4b3,8,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8984.544,8984.544,9130.37,9130.37,9221.674,9221.674,10746.699,10746.699,0.01,0.01,0,0,1.1076841,1.1076841,10746.699,10746.699,Data Roll-Forward,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,1b901498-b74d-408c-a3b4-f8654f63cf41,9,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8984.544,8984.544,9130.37,9130.37,9221.674,9221.674,10746.699,10746.699,0.01,0.01,0,0,1.1076841,1.1076841,10746.699,10746.699,Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,320d8985-c752-43e1-89ba-72411a2053ad,10,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8984.544,8984.544,9130.37,9130.37,9221.674,9221.674,10746.699,10746.699,0.01,0.01,0,0,1.1076841,1.1076841,10746.699,10746.699,Premiums,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,a1639a6e-9660-4f8f-8029-ce01d2767ce7,11,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8984.544,8926.145,9130.37,9071.022,9221.674,9161.732,10746.699,10746.699,0.01,0.01,0,0,1.1076841,1.1076841,10746.699,10746.699,Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,4eafa688-4ae0-4ded-aa92-2710f876a981,12,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8926.145,8839.581,9071.022,8983.054,9161.732,9072.884,10746.699,10746.699,0.01,0.01,0,0,1.1076841,1.1076841,10746.699,10746.699,Mortality Charges,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,2df7f353-9b69-40c3-9f97-7b1fef2b8b2b,13,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8839.581,8872.667,8983.054,9016.854,9072.884,9107.021,10746.699,10746.699,0.01,0.01,0,0,1.1076841,1.1076841,10746.699,10746.699,Investment Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,8d823d72-6027-49c0-8962-c1f725d199a5,14,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8872.667,8872.667,9016.854,9016.854,9107.021,9107.021,10746.699,10763.57,0.01,0.01,0,0,1.1076841,1.1076841,10746.699,10763.57,Closing Guaranteed Death Benefit,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,4698425d-e165-4881-a5dd-b90e342e1795,15,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8872.667,8872.667,9016.854,9016.854,9107.021,9107.021,10763.57,10763.57,0.01,0.01,0,0,1.1076841,1.1076841,10763.57,10763.57,Closing Death Uplift Factor,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,aff89bf5-604e-4989-8b11-c3ba24d1fca1,16,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8872.667,8872.667,9016.854,9016.854,9107.021,9107.021,10763.57,10763.57,0.01,0.01,0,0,1.1076841,1.1076841,10763.57,10763.57,Closing Exit Bonus Rate,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,7e38d53b-960c-44e1-8adc-13bf645196ec,17,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8872.667,8872.667,9016.854,9016.854,9107.021,9107.022,10763.57,10763.57,0.01,0.01,0,0,1.1076841,1.1076841,10763.57,10763.57,AoC Closing Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,b5c1db87-1bdd-4574-ad7a-86e4122c4799,18,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8872.667,8872.667,9016.854,9016.854,9107.022,9107.022,10763.57,10763.57,0.01,0.01,0,0,1.1076841,1.1076841,10763.57,10763.57,Status Changes To Paid-Up,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,ba0238f1-df2b-43c7-95b2-557d846a81f8,19,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8872.667,8872.667,9016.854,9016.854,9107.022,9107.022,10763.57,10763.57,0.01,0.01,0,0,1.1076841,1.1076841,10763.57,10763.57,Move To Closing Data,MOVE_TO_CLOSING_DATA
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,cf93808c-bacc-4137-b849-6227df8c177f,20,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8872.667,8872.667,9016.854,9016.854,9107.022,9107.022,10763.57,10763.57,0.01,0.01,0,0,1.1076841,1.1076841,10763.57,10763.57,Add New Records,ADD_NEW_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,3f8c9b7e-2a4d-4f3a-9e2e-7d1c8a9f6b2c,21,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8872.667,8892.759,9016.854,9018.129,9107.022,9108.31,10763.57,10763.57,0.01,0.01,0,0,1.1076841,1.1076841,10763.57,10763.57,Move To Closing Month-End,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P14895100,REMAINING,9a1d4c3f-6b7e-4d2a-8f9c-3e2b1a7d5c4e,22,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,AP,AP,1687.08,1687.08,1989-05-26,1989-05-26,2023-05-26,2023-05-26,34,34,41,41,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,8.27,8.27,8892.759,8859.598,9018.129,9049.669,9108.31,9140.165,10763.57,10763.57,0.01,0.01,0,0,1.1076841,1.1076841,10763.57,10763.57,Switch To Valuation Asset Shares,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,6920fbd3-e1d1-4459-aca9-aa7c63267a14,1,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-01-01,2025-01-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,312.39426,312.39426,317.0427,317.0427,320.2131,320.2131,359.933,359.933,0.01,0.01,0,0,1.1240422,1.1240422,168.9216,168.9216,Remove Exited Records,REMOVE_EXITED_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,6d3385fc-8e01-4e95-9dc2-65471813ea5e,2,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-01-01,2025-01-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,312.39426,312.39426,317.0427,317.0427,320.2131,320.2131,359.933,359.933,0.01,0.01,0,0,1.1240422,1.1240422,168.9216,168.9216,Restated Opening Data,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,1254ec7b-e4ee-4a3b-b295-def984bc7e80,3,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-01-01,2025-01-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,312.39426,312.39426,317.0427,317.0427,320.2131,320.2131,359.933,359.93304,0.01,0.01,0,0,1.1240422,1.1240422,168.9216,168.9216,AoC Opening Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,7f0492ca-6211-4032-bf89-a15879d07856,4,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-01-01,2025-01-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,312.39426,312.39426,317.0427,317.0427,320.2131,320.2131,359.93304,359.93304,0.01,0.01,0,0,1.1240422,1.1240422,168.9216,168.9216,Restated Opening Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,d3d411ec-f5d7-419a-a9ff-67e3d95a9e15,5,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-01-01,2025-01-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,312.39426,312.6147,317.0427,317.05667,320.2131,320.22723,359.93304,359.9489,0.01,0.01,0,0,1.1240422,1.1240422,168.9216,168.9216,Restated Opening Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,61530067-7402-435c-8c3e-933d80d19220,6,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-01-01,2025-01-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,312.6147,289.25452,317.05667,293.36444,320.22723,296.2981,359.9489,333.05154,0.01,0.01,0,0,1.1240422,1.1240422,168.9216,168.9216,Restated Opening Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,12ff0e3a-eab8-4d55-94d5-92a561abd141,7,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-01-01,2025-01-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,289.25452,290.3372,293.36444,294.49652,296.2981,297.4415,333.05154,334.33676,0.01,0.01,0,0,1.1240422,1.1240422,168.9216,168.9216,Move To Closing Run Date,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,92ae5c91-e2f7-4112-8063-b143c467e4b3,8,00000000-0000-0000-0000-000000000000,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-01-01,2025-02-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,290.3372,290.3372,294.49652,294.49652,297.4415,297.4415,334.33676,334.33676,0.01,0.01,0,0,1.1240422,1.1240422,168.9216,168.9216,Data Roll-Forward,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,1b901498-b74d-408c-a3b4-f8654f63cf41,9,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-02-01,2025-02-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,290.3372,290.3372,294.49652,294.49652,297.4415,297.4415,334.33676,334.33676,0.01,0.01,0,0,1.1240422,1.1240422,168.9216,168.9216,Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,320d8985-c752-43e1-89ba-72411a2053ad,10,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-02-01,2025-02-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,290.3372,290.4061,294.49652,294.56546,297.4415,297.5111,334.33676,334.41504,0.01,0.01,0,0,1.1240422,1.1240422,168.9216,168.9216,Premiums,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,a1639a6e-9660-4f8f-8029-ce01d2767ce7,11,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-02-01,2025-02-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,290.4061,288.51846,294.56546,292.6508,297.5111,295.5773,334.41504,332.24133,0.01,0.01,0,0,1.1240422,1.1240422,168.9216,168.9216,Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,4eafa688-4ae0-4ded-aa92-2710f876a981,12,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-02-01,2025-02-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,288.51846,287.1802,292.6508,291.29333,295.5773,294.20627,332.24133,330.70026,0.01,0.01,0,0,1.1240422,1.1240422,168.9216,168.9216,Mortality Charges,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,2df7f353-9b69-40c3-9f97-7b1fef2b8b2b,13,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-02-01,2025-02-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,287.1802,288.25513,291.29333,292.38937,294.20627,295.31326,330.70026,331.94458,0.01,0.01,0,0,1.1240422,1.1240422,168.9216,168.9216,Investment Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,8d823d72-6027-49c0-8962-c1f725d199a5,14,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-02-01,2025-02-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,288.25513,288.25513,292.38937,292.38937,295.31326,295.31326,331.94458,331.94458,0.01,0.01,0,0,1.1240422,1.1240422,168.9216,169.14156,Closing Guaranteed Death Benefit,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,4698425d-e165-4881-a5dd-b90e342e1795,15,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-02-01,2025-02-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,288.25513,288.25513,292.38937,292.38937,295.31326,295.31326,331.94458,331.94458,0.01,0.01,0,0,1.1240422,1.1240422,169.14156,169.14156,Closing Death Uplift Factor,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,aff89bf5-604e-4989-8b11-c3ba24d1fca1,16,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-02-01,2025-02-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,288.25513,288.25513,292.38937,292.38937,295.31326,295.31326,331.94458,331.94458,0.01,0.01,0,0,1.1240422,1.1240422,169.14156,169.14156,Closing Exit Bonus Rate,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,7e38d53b-960c-44e1-8adc-13bf645196ec,17,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-02-01,2025-02-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,288.25513,288.25513,292.38937,292.38937,295.31326,295.31326,331.94458,331.94455,0.01,0.01,0,0,1.1240422,1.1240422,169.14156,169.14156,AoC Closing Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,b5c1db87-1bdd-4574-ad7a-86e4122c4799,18,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-02-01,2025-02-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,288.25513,288.25513,292.38937,292.38937,295.31326,295.31326,331.94455,331.94455,0.01,0.01,0,0,1.1240422,1.1240422,169.14156,169.14156,Status Changes To Paid-Up,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,ba0238f1-df2b-43c7-95b2-557d846a81f8,19,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-02-01,2025-02-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,288.25513,288.25513,292.38937,292.38937,295.31326,295.31326,331.94455,331.94455,0.01,0.01,0,0,1.1240422,1.1240422,169.14156,169.14156,Move To Closing Data,MOVE_TO_CLOSING_DATA
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,cf93808c-bacc-4137-b849-6227df8c177f,20,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-02-01,2025-02-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,288.25513,288.25513,292.38937,292.38937,295.31326,295.31326,331.94455,331.94455,0.01,0.01,0,0,1.1240422,1.1240422,169.14156,169.14156,Add New Records,ADD_NEW_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,3f8c9b7e-2a4d-4f3a-9e2e-7d1c8a9f6b2c,21,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-02-01,2025-02-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,288.25513,288.9765,292.38937,292.49936,295.31326,295.42435,331.94455,332.06943,0.01,0.01,0,0,1.1240422,1.1240422,169.14156,169.14156,Move To Closing Month-End,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15019750,REMAINING,9a1d4c3f-6b7e-4d2a-8f9c-3e2b1a7d5c4e,22,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,21.995,21.995,1980-12-04,1980-12-04,2025-02-01,2025-02-01,53,53,22,22,FEMALE,FEMALE,25,25,FEMALE,FEMALE,25,25,YEARLY,YEARLY,0.83,0.83,288.9765,287.8989,292.49936,293.52237,295.42435,296.45758,332.06943,333.2308,0.01,0.01,0,0,1.1240422,1.1240422,169.14156,169.14156,Switch To Valuation Asset Shares,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15800249,REMAINING,6920fbd3-e1d1-4459-aca9-aa7c63267a14,1,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,PUP,PUP,623.28,623.28,1986-05-30,1986-05-30,2010-07-30,2010-07-30,49,49,26,26,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,2.12,2.12,6260.1104,6260.1104,6368.922,6368.922,6432.611,6432.611,7315.3374,7315.3374,0.01,0.01,0,0,1.1372268,1.1372268,2105.6902,2105.6902,Remove Exited Records,REMOVE_EXITED_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P15800249,REMAINING,6d3385fc-8e01-4e95-9dc2-65471813ea5e,2,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,PUP,PUP,623.28,623.28,1986-05-30,1986-05-30,2010-07-30,2010-07-30,49,49,26,26,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,2.12,2.12,6260.1104,6260.1104,6368.922,6368.922,6432.611,6432.611,7315.3374,7315.3374,0.01,0.01,0,0,1.1372268,1.1372268,2105.6902,2105.6902,Restated Opening Data,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P15800249,REMAINING,1254ec7b-e4ee-4a3b-b295-def984bc7e80,3,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,PUP,PUP,623.28,623.28,1986-05-30,1986-05-30,2010-07-30,2010-07-30,49,49,26,26,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,2.12,2.12,6260.1104,6260.1104,6368.922,6368.922,6432.611,6432.611,7315.3374,7315.338,0.01,0.01,0,0,1.1372268,1.1372268,2105.6902,2105.6902,AoC Opening Consistency Check,SOURCE_CHANGE
